07L;59.26527806;24.19583333;59.26722222;24.21305611;22
25R;59.26722222;24.21305611;59.26527806;24.19583333;22
07R;59.25743111;24.18761889;59.26173306;24.22141611;22
25L;59.26173306;24.22141611;59.25743111;24.18761889;22
14;58.99640361;22.82374194;58.98640361;22.83610611;23
32;58.98640361;22.83610611;58.99640361;22.82374194;23
5;58.22917194;22.5069675;58.23289694;22.51863;24
23;58.23289694;22.51863;58.22917194;22.5069675;24
17;58.23669694;22.50939694;58.22306889;22.50945889;24
35;58.22306889;22.50945889;58.23669694;22.50939694;24
3;58.40947111;24.46054694;58.42787806;24.48509694;25
21;58.42787806;24.48509694;58.40947111;24.46054694;25
5;59.23559194;25.95473639;59.24008111;25.97018111;27
23;59.24008111;25.97018111;59.23559194;25.95473639;27
05L;59.23001889;25.93358306;59.24135611;25.97156889;27
23R;59.24135611;25.97156889;59.23001889;25.93358306;27
8;59.4130825;24.81015306;59.41319194;24.85973111;27
26;59.41319194;24.85973111;59.4130825;24.81015306;27
8;58.30729194;26.67866889;58.30763111;26.70196861;28
26;58.30763111;26.70196861;58.30729194;26.67866889;28
3;68.35502111;23.41049694;68.36974611;23.43815806;32
21;68.36974611;23.43815806;68.35502111;23.41049694;32
11;61.11805611;22.19303306;61.11391639;22.20974194;33
29;61.11391639;22.20974194;61.11805611;22.19303306;33
8;61.85525611;24.76194639;61.85684194;24.81125806;36
26;61.85684194;24.81125806;61.85525611;24.76194639;36
9;60.25168639;25.03833639;60.25090611;25.05604194;37
27;60.25090611;25.05604194;60.25168639;25.03833639;37
18;60.2586125;25.0436125;60.25001889;25.04186889;37
36;60.25001889;25.04186889;60.2586125;25.0436125;37
04L;60.31294694;24.90386889;60.33114194;24.94389194;38
22R;60.33114194;24.94389194;60.31294694;24.90386889;38
04R;60.31129194;24.93637194;60.33056889;24.97890889;38
22L;60.33056889;24.97890889;60.31129194;24.93637194;38
15;60.3300275;24.96449694;60.30706694;24.98807861;38
33;60.30706694;24.98807861;60.3300275;24.96449694;38
7;61.6886325;23.06777806;61.69041694;23.0797275;39
25;61.69041694;23.0797275;61.6886325;23.06777806;39
3;59.84083361;23.07522806;59.84973639;23.08757806;39
21;59.84973639;23.08757806;59.84083361;23.07522806;39
4;60.65137806;24.87444861;60.65889111;24.89125306;40
22;60.65889111;24.89125306;60.65137806;24.87444861;40
12;60.65864194;24.86946361;60.65440611;24.88121889;40
30;60.65440611;24.88121889;60.65864194;24.86946361;40
10;60.46246694;23.65211694;60.46143306;23.66034389;41
28;60.46143306;23.66034389;60.46246694;23.65211694;41
18;60.467235;23.65200806;60.45899389;23.6511325;41
36;60.45899389;23.6511325;60.467235;23.65200806;41
1;62.15975806;30.06863639;62.17224639;30.07835806;42
19;62.17224639;30.07835806;62.15975806;30.06863639;42
4;68.59962806;27.38277889;68.61490611;27.42778306;43
22;68.61490611;27.42778306;68.59962806;27.38277889;43
8;68.60586;27.42330806;68.6055825;27.44294389;43
26;68.6055825;27.44294389;68.60586;27.42330806;43
10;62.66445889;29.59751639;62.65668;29.64339389;45
28;62.65668;29.64339389;62.66445889;29.59751639;45
17;62.6619675;29.60750611;62.65139111;29.60729194;45
35;62.65139111;29.60729194;62.6619675;29.60750611;45
12;62.407505;25.66000139;62.39135306;25.69611361;46
30;62.39135306;25.69611361;62.407505;25.66000139;46
17;63.13917194;23.04999694;63.11498306;23.05278861;47
35;63.11498306;23.05278861;63.13917194;23.04999694;47
18;65.79301694;24.58585111;65.77057611;24.57861361;48
36;65.77057611;24.57861361;65.79301694;24.58585111;48
7;64.28344694;27.66695361;64.28749389;27.71779694;50
25;64.28749389;27.71779694;64.28344694;27.66695361;50
7;62.46097806;22.38284389;62.463905;22.40062806;51
25;62.463905;22.40062806;62.46097806;22.38284389;51
1;63.70784694;23.13815806;63.72973861;23.1475;52
19;63.72973861;23.1475;63.70784694;23.13815806;52
11;63.72361139;23.13008111;63.72111861;23.14306139;52
29;63.72111861;23.14306139;63.72361139;23.13008111;52
17;66.72119194;27.15631694;66.71044389;27.15806139;53
35;66.71044389;27.15806139;66.72119194;27.15631694;53
5;64.22647194;23.8197225;64.23069194;23.83303306;54
23;64.23069194;23.83303306;64.22647194;23.8197225;54
12;65.99473139;29.21972389;65.97999389;29.25985611;55
30;65.97999389;29.25985611;65.99473139;29.21972389;55
16;67.71190306;24.83972639;67.69014194;24.85393306;56
34;67.69014194;24.85393306;67.71190306;24.83972639;56
6;63.00416694;27.78833333;63.00944389;27.81583333;57
24;63.00944389;27.81583333;63.00416694;27.78833333;57
15;63.01808111;27.78764389;62.99492806;27.8089075;57
33;62.99492806;27.8089075;63.01808111;27.78764389;57
7;61.14328111;25.68814194;61.14616694;25.70445361;59
25;61.14616694;25.70445361;61.14328111;25.68814194;59
12;61.1494575;25.69058111;61.14670611;25.69778;59
30;61.14670611;25.69778;61.1494575;25.69058111;59
18;61.14967806;25.69187194;61.14479389;25.69090806;59
36;61.14479389;25.69090806;61.14967806;25.69187194;59
11;63.51401694;29.62094194;63.50987194;29.63722389;59
29;63.50987194;29.63722389;63.51401694;29.62094194;59
6;61.04011889;28.12314389;61.04898111;28.16565611;60
24;61.04898111;28.16565611;61.04011889;28.12314389;60
3;60.11418639;19.89136694;60.13004194;19.90494694;62
21;60.13004194;19.90494694;60.11418639;19.89136694;62
4;62.94443306;23.51362389;62.94999194;23.52659694;63
22;62.94999194;23.52659694;62.94443306;23.51362389;63
11;61.68882806;27.19111889;61.68391611;27.21479389;64
29;61.68391611;27.21479389;61.68882806;27.19111889;64
4;60.32613639;24.28233306;60.3347225;24.295835;64
22;60.3347225;24.295835;60.32613639;24.28233306;64
9;60.33388889;24.28914694;60.33309389;24.30354194;64
27;60.33309389;24.30354194;60.33388889;24.28914694;64
12;64.93583361;25.33189389;64.92428111;25.3772225;65
30;64.92428111;25.3772225;64.93583361;25.33189389;65
12;61.24867194;22.18443111;61.24334389;22.19947111;66
30;61.24334389;22.19947111;61.24867194;22.18443111;66
17;61.25058111;22.1916825;61.24095806;22.19478111;66
35;61.24095806;22.19478111;61.25058111;22.1916825;66
12;61.46760306;21.78278306;61.45750861;21.8116875;67
30;61.45750861;21.8116875;61.46760306;21.78278306;67
17;61.46397806;21.79847806;61.45683111;21.80007806;67
35;61.45683111;21.80007806;61.46397806;21.79847806;67
8;65.40255306;26.9300175;65.40169194;26.97306639;68
26;65.40169194;26.97306639;65.40255306;26.9300175;68
15;63.73117194;25.92705306;63.723335;25.93491694;69
33;63.723335;25.93491694;63.73117194;25.92705306;69
10;64.68919;24.68583389;64.68667111;24.70582806;71
28;64.68667111;24.70582806;64.68919;24.68583389;71
18;62.06965611;28.35805611;62.06130306;28.35493111;71
36;62.06130306;28.35493111;62.06965611;28.35805611;71
3;66.55391;25.80974861;66.57554389;25.85085306;72
21;66.57554389;25.85085306;66.55391;25.80974861;72
08R;60.74277889;24.11169194;60.74364694;24.12277194;73
26L;60.74364694;24.12277194;60.74277889;24.11169194;73
12L;60.74560806;24.11228111;60.74182806;24.1216825;73
30R;60.74182806;24.1216825;60.74560806;24.11228111;73
12;61.94908111;28.92723389;61.93704389;28.96292806;74
30;61.93704389;28.96292806;61.94908111;28.92723389;74
4;61.05998306;26.7872425;61.06716694;26.8013925;75
22;61.06716694;26.8013925;61.05998306;26.7872425;75
12;61.06703306;26.788905;61.06036694;26.80390861;75
30;61.06036694;26.80390861;61.06703306;26.788905;75
14;62.69696139;22.82189389;62.6869625;22.84275611;76
32;62.6869625;22.84275611;62.69696139;22.82189389;76
16;67.400835;26.61841694;67.38778;26.62727806;77
34;67.38778;26.62727806;67.400835;26.61841694;77
6;61.40892194;23.58140861;61.41936889;23.62720806;78
24;61.41936889;23.62720806;61.40892194;23.58140861;78
5;61.77000611;24.01780111;61.77661889;24.0358475;79
23;61.77661889;24.0358475;61.77000611;24.01780111;79
8;60.51310806;22.24014694;60.51512194;22.28547806;80
26;60.51512194;22.28547806;60.51310806;22.24014694;80
7;60.89453306;26.92033111;60.89825306;26.95637806;81
25;60.89825306;26.95637806;60.89453306;26.92033111;81
16;63.06195611;21.75444889;63.04059694;21.76879694;82
34;63.04059694;21.76879694;63.06195611;21.75444889;82
14;62.18034694;27.85410306;62.1661275;27.87791694;84
32;62.1661275;27.87791694;62.18034694;27.85410306;84
15;64.06009389;24.71964389;64.04779;24.73262194;85
33;64.04779;24.73262194;64.06009389;24.71964389;85
3;69.28297806;16.12778389;69.29557639;16.14992806;85
21;69.29557639;16.14992806;69.28297806;16.12778389;85
14;69.30704194;16.11984389;69.28793306;16.15134389;85
32;69.28793306;16.15134389;69.30704194;16.11984389;85
11;69.98146889;23.34559694;69.9727875;23.38702194;85
29;69.9727875;23.38702194;69.98146889;23.34559694;85
7;67.26754389;14.34529111;67.27188306;14.39740306;85
25;67.27188306;14.39740306;67.26754389;14.34529111;85
3;70.59703111;29.68330306;70.60347806;29.70204389;85
21;70.60347806;29.70204389;70.59703111;29.68330306;85
6;70.8700225;29.01978111;70.87237806;29.04390389;85
24;70.87237806;29.04390389;70.8700225;29.01978111;85
10;69.05950306;18.50974639;69.05222361;18.56778389;85
28;69.05222361;18.56778389;69.05950306;18.50974639;85
17;68.50308306;16.67667611;68.47927806;16.67948306;85
35;68.47927806;16.67948306;68.50308306;16.67667611;85
5;70.67787806;23.66077806;70.68113861;23.67644389;85
23;70.68113861;23.67644389;70.67787806;23.66077806;85
11;70.48785306;22.13307639;70.48474111;22.14923111;85
29;70.48474111;22.14923111;70.48785306;22.13307639;85
8;71.00971694;25.97283306;71.009465;25.994735;85
26;71.009465;25.994735;71.00971694;25.97283306;85
6;69.72248306;29.86832806;69.7275125;29.90707194;85
24;69.7275125;29.90707194;69.72248306;29.86832806;85
17;71.03347806;27.82696639;71.02556;27.82611611;85
35;71.02556;27.82611611;71.03347806;27.82696639;85
17;70.08057;24.97069694;70.05637806;24.97640306;85
35;70.05637806;24.97640306;70.08057;24.97069694;85
1;68.43448306;17.38382194;68.43994194;17.39015611;85
19;68.43994194;17.39015611;68.43448306;17.38382194;85
14;66.36621694;14.29650806;66.3611325;14.30681694;85
32;66.3611325;14.30681694;66.36621694;14.29650806;85
1;68.2397225;14.66668361;68.24569389;14.67028861;85
19;68.24569389;14.67028861;68.2397225;14.66668361;85
9;68.5805825;15.01298111;68.58066889;15.03038306;85
27;68.58066889;15.03038306;68.5805825;15.01298111;85
15;69.79038306;20.95446889;69.78329389;20.96441694;85
33;69.78329389;20.96441694;69.79038306;20.95446889;85
15;70.35949389;31.04122806;70.35069694;31.04908111;85
33;70.35069694;31.04908111;70.35949389;31.04122806;85
1;69.67285806;18.911945;69.69029694;18.92359389;85
19;69.69029694;18.92359389;69.67285806;18.911945;85
8;70.06503306;29.83262194;70.06527889;29.85560611;85
26;70.06527889;29.85560611;70.06503306;29.83262194;85
1;58.38667361;15.51599389;58.40560806;15.52779;107
19;58.40560806;15.52779;58.38667361;15.51599389;107
8;58.40141361;15.51559194;58.40361139;15.54735306;107
26;58.40361139;15.54735306;58.40141361;15.51559194;107
15;58.61919389;16.09320611;58.60234194;16.11384389;108
33;58.60234194;16.11384389;58.61919389;16.09320611;108
3;59.89305639;17.58307611;59.90744694;17.60189694;109
21;59.90744694;17.60189694;59.89305639;17.58307611;109
8;59.89478111;17.57;59.89938306;17.60385306;109
26;59.89938306;17.60385306;59.89478111;17.57;109
6;59.17533306;17.89250111;59.18336;17.92585806;109
24;59.18336;17.92585806;59.17533306;17.89250111;109
15;59.18583333;17.91027861;59.17158306;17.92416694;109
33;59.17158306;17.92416694;59.18583333;17.91027861;109
1;57.74806889;14.06279889;57.76699694;14.07447194;110
19;57.76699694;14.07447194;57.74806889;14.06279889;110
11;57.75333333;14.06888889;57.75138889;14.07805611;110
29;57.75138889;14.07805611;57.75333333;14.06888889;110
6;58.50958306;14.49283306;58.51919389;14.52772194;111
24;58.51919389;14.52772194;58.50958306;14.49283306;111
5;60.12753306;18.09257194;60.13783111;18.11813111;113
23;60.13783111;18.11813111;60.12753306;18.09257194;113
6;59.41681694;17.88279194;59.42058306;17.89858306;114
24;59.42058306;17.89858306;59.41681694;17.88279194;114
3;59.34077194;14.49202194;59.35204389;14.50083333;115
21;59.35204389;14.50083333;59.34077194;14.49202194;115
16;60.96556139;14.50599389;60.95002;14.51677194;116
34;60.95002;14.51677194;60.96556139;14.50599389;116
8;58.78668;16.88250611;58.78977194;16.92977194;116
26;58.78977194;16.92977194;58.78668;16.88250611;116
16;58.80135611;16.90407806;58.78396694;16.91537194;116
34;58.78396694;16.91537194;58.80135611;16.90407806;116
12;58.79473111;16.55815306;58.78613111;16.58668111;117
30;58.78613111;16.58668111;58.79473111;16.55815306;117
14;63.74028861;15.4541925;63.73489694;15.46473389;117
32;63.73489694;15.46473389;63.74028861;15.4541925;117
9;62.04723361;14.40473;62.04812194;14.43722611;117
27;62.04812194;14.43722611;62.04723361;14.40473;117
12;61.90250139;15.68864389;61.89284694;15.72350306;117
30;61.89284694;15.72350306;61.90250139;15.68864389;117
12;67.13600806;20.79696861;67.12880611;20.83208306;117
30;67.12880611;20.83208306;67.13600806;20.79696861;117
12;61.77109389;17.07198111;61.76530389;17.0880575;117
30;61.76530389;17.0880575;61.77109389;17.07198111;117
14;66.4983475;20.14306361;66.48897806;20.16029194;117
32;66.48897806;20.16029194;66.4983475;20.14306361;117
17;63.0572475;17.76594194;63.03971889;17.77176694;117
35;63.03971889;17.77176694;63.0572475;17.76594194;117
14;64.55565611;18.70334694;64.54240806;18.72659194;117
32;64.54240806;18.72659194;64.55565611;18.70334694;117
15;63.12766694;14.80521694;63.12229194;14.81390389;117
33;63.12229194;14.81390389;63.12766694;14.80521694;117
18;63.13309694;14.80277806;63.12412194;14.80277806;117
36;63.12412194;14.80277806;63.13309694;14.80277806;117
16;62.53655306;17.43733306;62.52008306;17.45017194;117
34;62.52008306;17.45017194;62.53655306;17.43733306;117
12;63.41398111;18.97108306;63.40445139;19.00529139;117
30;63.40445139;19.00529139;63.41398111;18.97108306;117
16;65.40487806;21.25731694;65.38765611;21.26945389;117
34;65.38765611;21.26945389;65.40487806;21.25731694;117
3;67.812515;20.32030611;67.83131889;20.35321889;117
21;67.83131889;20.35321889;67.812515;20.32030611;117
3;61.18604694;14.70834389;61.19402194;14.71667889;117
21;61.19402194;14.71667889;61.18604694;14.70834389;117
15;61.19459694;14.71655306;61.18740611;14.72391639;117
33;61.18740611;14.72391639;61.19459694;14.71655306;117
10;64.62740611;21.05582806;64.62213306;21.09795806;117
28;64.62213306;21.09795806;64.62740611;21.05582806;117
14;63.79854194;20.26930806;63.78334889;20.29945611;117
32;63.78334889;20.29945611;63.79854194;20.26930806;117
10;64.58061694;16.81831694;64.57804389;16.84392194;117
28;64.57804389;16.84392194;64.58061694;16.81831694;117
12;65.59855611;19.2561175;65.58446889;19.29875611;117
30;65.58446889;19.29875611;65.59855611;19.2561175;117
3;61.25750611;17.09278111;61.26380611;17.10056139;117
21;61.26380611;17.10056139;61.25750611;17.09278111;117
12;61.26862;17.0808425;61.25417611;17.11717194;117
30;61.25417611;17.11717194;61.26862;17.0808425;117
12;63.19880806;14.47944389;63.18944194;14.52445639;117
30;63.18944194;14.52445639;63.19880806;14.47944389;117
1;59.21098306;15.03278139;59.23385306;15.04195361;118
19;59.23385306;15.04195361;59.21098306;15.03278139;118
1;59.57848306;16.6291675;59.6011175;16.6383475;119
19;59.6011175;16.6383475;59.57848306;16.6291675;119
14;65.55479694;22.09740611;65.53271694;22.14655306;120
32;65.53271694;22.14655306;65.55479694;22.09740611;120
11;65.87973;20.12805611;65.87084389;20.1716675;121
29;65.87084389;20.1716675;65.87973;20.12805611;121
12;65.84236889;21.44934389;65.83418;21.48843306;122
30;65.83418;21.48843306;65.84236889;21.44934389;122
15;59.39389139;15.91447194;59.37902806;15.93361139;123
33;59.37902806;15.93361139;59.39389139;15.91447194;123
01L;59.63725611;17.9130725;59.66640306;17.92376694;124
19R;59.66640306;17.92376694;59.63725611;17.9130725;124
01R;59.62639694;17.95074194;59.64846694;17.95874694;124
19L;59.64846694;17.95874694;59.62639694;17.95074194;124
8;59.65841889;17.93613306;59.66389694;17.97915306;124
26;59.66389694;17.97915306;59.65841889;17.93613306;124
12;59.35866889;17.92964194;59.3500075;17.95365806;125
30;59.3500075;17.95365806;59.35866889;17.92964194;125
14;60.42890889;15.49987806;60.41509694;15.53083389;126
32;60.41509694;15.53083389;60.42890889;15.49987806;126
12;57.52958111;15.80935611;57.52191694;15.83835389;127
30;57.52191694;15.83835389;57.52958111;15.80935611;127
1;60.08456889;15.09508111;60.09180306;15.09765611;128
19;60.09180306;15.09765611;60.08456889;15.09508111;128
18;60.60210806;16.95140389;60.58415806;16.95090611;129
36;60.58415806;16.95090611;60.60210806;16.95140389;129
11;58.40974;15.66336889;58.40268111;15.69694611;130
29;58.40268111;15.69694611;58.40974;15.66336889;130
9;58.58611139;16.23169194;58.58558139;16.26955806;131
27;58.58558139;16.26955806;58.58611139;16.23169194;131
18;59.35945361;16.70778361;59.34261694;16.70889611;132
36;59.34261694;16.70889611;59.35945361;16.70778361;132
3;57.65419139;18.34020806;57.67118111;18.35197111;133
21;57.67118111;18.35197111;57.65419139;18.34020806;133
10;57.65084889;18.32965306;57.64890361;18.34772194;133
28;57.64890361;18.34772194;57.65084889;18.32965306;133
15;64.96989694;17.68508111;64.95166889;17.70808306;134
33;64.95166889;17.70808306;64.96989694;17.68508111;134
13;65.11969694;20.75494389;65.11366889;20.77028;135
31;65.11366889;20.77028;65.11969694;20.75494389;135
5;67.76050306;20.25231694;67.76530806;20.27000611;136
23;67.76530806;20.27000611;67.76050306;20.25231694;136
10;67.76765306;20.24917889;67.76519194;20.27004194;136
28;67.76519194;20.27004194;67.76765306;20.24917889;136
17;67.77028639;20.2483575;67.75947111;20.25306361;136
35;67.75947111;20.25306361;67.77028639;20.2483575;136
11;67.24884194;23.0544525;67.2427825;23.08352806;137
29;67.2427825;23.08352806;67.24884194;23.0544525;137
15;65.81028861;15.07728306;65.80045306;15.08984694;138
33;65.80045306;15.08984694;65.81028861;15.07728306;138
10L;59.80973111;30.24536889;59.80112806;30.30346694;139
28R;59.80112806;30.30346694;59.80973111;30.24536889;139
10R;59.79994389;30.21807889;59.79027861;30.28277889;139
28L;59.79027861;30.28277889;59.79994389;30.21807889;139
14;68.79095806;32.72940806;68.772235;32.76397194;140
32;68.772235;32.76397194;68.79095806;32.72940806;140
1;57.77537806;28.39029139;57.79245306;28.40058139;141
19;57.79245306;28.40058139;57.77537806;28.39029139;141
01R;57.7763975;28.39252389;57.79118306;28.40190611;141
19L;57.79118306;28.40190611;57.7763975;28.39252389;141
;;;;;
